GEOLOC,EA92000009,has no zone,"1644580 ; 8192068"
GEOLOC,EA92000010,has no zone,"1646935 ; 8189638"
GEOLOC,EA92000011,has no zone,"1645176 ; 8189150"
GEOLOC,EA92000012,has no zone,"1648729.24 ; 8176362"
GEOLOC,EA92000013,has no zone,"1642929 ; 8176877"
GEOLOC,EA92000014,has no zone,"1642602 ; 8179707"
GEOLOC,EA92000015,has no zone,"1650292 ; 8179165"
GEOLOC,EA92000016,has no zone,"1650179 ; 8179211"
GEOLOC,EA92000017,has no zone,"1643301 ; 8187899"
GEOLOC,EA92000018,has no zone,"1644346 ; 8188240"
GEOLOC,EA92000019,has no zone,"1643301 ; 8187899"
GEOLOC,EA92000020,has no zone,"1640041 ; 8187882"
GEOLOC,EA92000021,has no zone,"1640473 ; 8186625"
GEOLOC,EA92000022,has no zone,"1642548 ; 8184166"
GEOLOC,EA92000023,has no zone,"1641973 ; 8183359"
GEOLOC,EA92000024,has no zone,"1647342 ; 8180443"
GEOLOC,EA92000025,has no zone,"1647751 ; 8180003"
GEOLOC,EA93000002,has no zone,"1664086 ; 8194198"
GEOLOC,EA93000003,has no zone,"1658620 ; 8186349"
GEOLOC,EA93000004,has no zone,"1657231 ; 8184270"
GEOLOC,EA93000005,has no zone,"1657097 ; 8190343"
GEOLOC,EA93000006,has no zone,"1661223 ; 8190308"
GEOLOC,EA93000007,has no zone,"1658011 ; 8190161"
GEOLOC,EA93000008,has no zone,"1658212 ; 8192388"
GEOLOC,EA93000009,has no zone,"1656936 ; 8191182"
GEOLOC,EA93000010,has no zone,"1664996 ; 8190247"
GEOLOC,EA93000011,has no zone,"1668900 ; 8183139"
GEOLOC,EA93000012,has no zone,"1656844 ; 8187674"
GEOLOC,EA93000014,has no zone,"1656595 ; 8188264"
GEOLOC,EA93000015,has no zone,"1656892 ; 8190485"
GEOLOC,EA93000016,has no zone,"1653110 ; 8194823"
GEOLOC,EA93000017,has no zone,"1652572 ; 8193280"
GEOLOC,EA93000018,has no zone,"1653218 ; 8193415"
GEOLOC,EA93000019,has no zone,"1652332 ; 8194056"
GEOLOC,EA93000020,has no zone,"1652479 ; 8194142"
GEOLOC,EA93000021,has no zone,"1653079 ; 8194304"
GEOLOC,EA93000022,has no zone,"1666373 ; 8195935"
GEOLOC,EA93000023,has no zone,"1666433 ; 8196041"
GEOLOC,EA94000001,has no zone,"1650212 ; 8177065"
GEOLOC,EA94000002,has no zone,"1659073 ; 8176103"
GEOLOC,EA94000003,has no zone,"1660208 ; 8178270"
GEOLOC,EA94000004,has no zone,"1649360 ; 8173246"
GEOLOC,EA94000005,has no zone,"1655008 ; 8179483"
GEOLOC,EA94000006,has no zone,"1655008 ; 8179483"
GEOLOC,EA94000007,has no zone,"1654875 ; 8179248"
GEOLOC,EA94000008,has no zone,"1663336 ; 8182853"
GEOLOC,EA94000010,has no zone,"1660076 ; 8179620"
GEOLOC,EA94000011,has no zone,"1653050 ; 8175708"
GEOLOC,EA94000012,has no zone,"1657363 ; 8183222"
GEOLOC,EA94000013,has no zone,"1654200 ; 8175296"
GEOLOC,EA95000001,has no zone,"605536 ; 143662"
GEOLOC,EA95000002,has no zone,"1655248 ; 8197121"
GEOLOC,EA95000003,has no zone,"1661518 ; 8203876"
GEOLOC,EA59000001, has no zone ,"1741714 ; 9250042/1741804 ; 9250269/1741855 ; 9250241/1741714 ; 9250042"
GEOLOC,EA59000002, has no zone ,"1711765 ; 9277005/1711783 ; 9277069/1711884 ; 9277036/1711857 ; 9276975/1711765 ; 9277005"
GEOLOC,EA62000001, has no zone ,"1600730 ; 9280300/1600700 ; 9280333/1600748 ; 9280371/1600765 ; 9280320/1600730 ; 9280300"
GEOLOC,EA62000002, has no zone ,"1601257 ; 9280822/1601222 ; 9280854/1601241 ; 9280869/1601273 ; 9280833/1601257 ; 9280822"
GEOLOC,EA62000003, has no zone ,"1601287 ; 9281457/1601185 ; 9281709/1601210 ; 9281718/1601320 ; 9281480/1601287 ; 9281457"
GEOLOC,EA62000004, has no zone ,"1599444 ; 9279689/1599426 ; 9279742/1599453 ; 9279764/1599473 ; 9279696/1599444 ; 9279689"
GEOLOC,EA62000005, has no zone ,"1602379 ; 9279719/1602372 ; 9279735/1602393 ; 9279745/1602406 ; 9279733/1602379 ; 9279719"
GEOLOC,IA00000001,GEOLOC is not properly formated,"0773200 ; 0779390 ; 1238360 ; 1236980"
DATE,IA00007673,Cant extract DATE,""
DATE,IA00007870,Cant extract DATE,""
GEOLOC,IA00007893, cant understand the polygon ,"0282500 , 0282700 , 1075200 , 1YS0 ER , 0075000 ER"
GEOLOC,IA00009951, cant understand the polygon ,"0193300 , 2198000 37 , 2364700"
LINK,IA00019346,Can't extract LINK,"ia27000549"
GEOLOC,IA00028134,GEOLOC is not properly formated,"0613560 11"
GEOLOC,IA00030396, cant understand the polygon ,"0575100 , 0579000 , 2049900 04"
GEOLOC,IA00032985, cant understand the polygon ,"0402350 , 2402350 , 0405050 , 2253400 , 2251150"
GEOLOC,IA00036000,GEOLOC is not properly formated,"0833950 83 ; 0089950 YN ; 0089750 YS"
DATE,IA00096006,Cant extract DATE,"Néolithique"
DATE,IA00096006,Cant extract DATE,"Protohistoire"
DATE,IA00096429,Cant extract DATE,"Néolithique"
DATE,IA00096430,Cant extract DATE,"Néolithique"
DATE,IA00096431,Cant extract DATE,"Néolithique"
DATE,IA00096432,Cant extract DATE,"Néolithique"
DATE,IA00119086,Cant extract DATE,"détruit)"
DATE,IA00120911,Cant extract DATE,"détruit)"
DATE,IA00121255,Cant extract DATE,""
DATE,IA00121765,Cant extract DATE,"Néolithique"
DATE,IA00121765,Cant extract DATE,"Gallo-romain"
DATE,IA00121796,Cant extract DATE,"Néolithique moyen"
DATE,IA00121796,Cant extract DATE,"Gallo-romain"
DATE,IA00121796,Cant extract DATE,"Bas-Empire"
DATE,IA00121806,Cant extract DATE,"Protohistoire"
DATE,IA00121912,Cant extract DATE,"Gallo-romain"
DATE,IA00122010,Cant extract DATE,"détruit)"
DATE,IA00122193,Cant extract DATE,"Gallo-romain"
DATE,IA00122498,Cant extract DATE,"Protohistoire"
DATE,IA00124758,Cant extract DATE,"détruit)"
DATE,IA00126532,Cant extract DATE,"détruit)"
DATE,IA00127065,Cant extract DATE,""
DATE,IA00127513,Cant extract DATE,"détruit)"
DATE,IA00127535,Cant extract DATE,"détruit)"
DATE,IA00127913,Cant extract DATE,"détruit)"
DATE,IA00128049,Cant extract DATE,"détruit)"
LIENS,IA00130244,Cant extract URL,"<a HREF=\\Asie\dapa\public\Jean Davoigneau\ACMH\visite-pres.htm">Architectures contemporaines et Monuments historiques</a>"
DATE,IA00130881,Cant extract DATE,"détruit)"
DATE,IA00130882,Cant extract DATE,"détruit)"
DATE,IA00130904,Cant extract DATE,""
